pMIG_plus_1	pMIG_plus_2	pMIG_plus_3	pMIG_plus_4	pMIG_plus_5	pMIG_plus_6	pMIG_BCR_ABL_1	pMIG_BCR_ABL_2	pMIG_BCR_ABL_3	pMIG_BCR_ABL_4	pMIG_BCR_ABL_5	pMIG_BCR_ABL_6
1.661776958	1.556105646	1.420272187	1.291232228	1.719047599	0.877545596	0.854500003	0.807107582	0.639048746	1.590597229	1.402465699	1.487115852
7.160537042	7.216270539	7.202035643	6.915246007	6.717169163	7.129427279	7.2124137	7.037217471	7.180267232	7.125041447	7.158478413	7.121937519
5.066562833	5.108332085	5.059493725	4.96472207	4.985231722	4.543403083	4.580905232	4.622069395	4.685643059	4.45468259	4.512587199	4.607993061
3.001050981	3.128526022	3.023409728	2.996092222	2.469070649	3.427468064	2.514455588	2.330827984	2.508083784	2.496265477	2.780131589	2.804468708
5.185989407	5.662430547	5.787847723	6.178788327	6.350023343	5.782589415	5.452045161	5.451972654	5.495871012	5.416724916	5.146158273	5.197912558
6.058747248	5.811175577	5.979037566	5.930453501	6.037959799	5.867580222	5.835133305	5.769152855	5.866823926	5.699162923	5.781601017	5.738524665
4.624960639	4.610304377	4.581248797	4.383510768	4.565895676	4.592827755	4.611373068	4.491160436	4.632710264	4.461783916	4.655878431	4.626170432
3.875347583	3.718032769	3.720223734	3.90250777	3.827991731	3.555730278	3.567107316	3.552647582	3.54726473	3.296946299	3.433466933	3.394824159
4.060185765	4.074359858	4.019648546	3.819014122	3.635847241	4.415860052	4.497599593	4.359310317	4.386072859	4.510107439	4.279820412	4.407991692
5.041532123	4.959385323	5.045429865	5.132959262	5.168906741	4.935365451	4.722695526	4.785205268	4.728769489	4.636879788	4.385355104	4.372903357
4.516973263	4.774254679	4.923724432	4.414852642	4.176338732	5.122196435	5.358565054	5.211806548	5.24120715	5.308877778	5.238909117	5.198077629
5.737757056	5.59219688	5.58512179	5.622151413	5.602816131	5.631060617	5.818525938	5.845567829	5.777019861	5.727588324	5.78760485	5.799439645
5.09270218	5.048920571	5.122059733	4.906515446	4.610156705	5.659542148	5.431409013	5.483496576	5.454731934	5.287771471	5.183621488	5.161359672
5.246001369	5.09665402	5.064826818	4.671717965	5.315004606	4.418277668	5.399058272	5.514254843	5.490794732	5.710379415	5.563661521	5.591389197
0.041648815	0.050212886	0.012114906	0.095290102	0.079896211	0.140642558	0.105274308	0.059761584	0.150706538	0.156909139	0.125507486	0.112853968
1.532262093	1.299748722	1.51789044	2.134677666	2.733694907	1.574353443	2.028749478	2.261777512	1.667442561	2.46881267	2.301494	2.273677009
0	0	0	0	0	0	0	0	0	0	0	0
0	0.016801086	0	0.017785113	0.011886373	0.010140014	0	0	0	0	0.008314713	0
6.01501132	5.94032417	5.961965905	5.714259258	5.372569092	5.996494956	5.929781531	5.96266238	5.941183797	6.124497708	6.006556106	6.017334024
3.149005668	3.271330051	3.126495512	2.74065993	2.508720205	3.116863758	3.346826438	3.328787646	3.330657349	3.504900007	3.399460971	3.374172859
4.620064365	4.63364045	4.616163584	4.574622286	4.803578366	4.075104722	4.219067819	4.240573838	4.274358583	4.101540828	4.226577888	4.284410488
4.867916227	4.511626165	4.615492809	4.255591371	4.113858827	4.135485619	4.125808123	4.136552343	4.182851176	4.200629898	4.326357575	4.30809143
6.497776807	6.736171894	6.628820246	6.264650896	6.200731895	6.33780206	6.700564561	6.509888991	6.623773238	6.6960773	6.67153399	6.667679281
0.23278599	0.202220856	0.203281356	0.213302484	0.399245483	0.15251963	0.176132529	0.175041653	0.178370456	0.374226009	0.316821159	0.359033068
0	0.006006805	0.012539512	0.050149626	0	0	0.006415331	0	0	0	0	0.01651586
0.045514684	0.103202457	0.039418481	0.238196212	0.163141879	0.342413655	0.087121171	0.152019829	0.056794091	0.15367565	0.267660437	0.278570036
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.183872664	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0.008612436	0.040282548	0.003884977	0	0	0	0	0	0.002712644	0
0.00512075	0.008454547	0.004428445	0.676284562	0.653645233	0.243555757	2.90501965	2.180809846	2.385204606	2.629990684	2.689529526	2.670239843
0.051968408	0.120015582	0.080959404	0.602116667	0.304906998	1.002810516	0.720451841	0.451493358	0.311678646	0.511223099	0.696509351	0.510137576
0	0.020776118	0	0.064966018	0	0.024991787	0	0	0	0	0	0
0.273209117	0.152411895	0.172586081	0.514508106	0.691366213	0.257463276	0.243818948	0.196672505	0.186728734	0.280573919	0.35614381	0.335398645
0	0	0	0.050692535	0	0	0.012971828	0	0	0	0	0
0	0	0	0.097006356	0	0	0	0	0	0	0	0
0	0	0.034586485	0.197696836	0	0	0	0	0	0	0	0
0	0	0	0.127770874	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0.253168784	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
5.066218381	4.965137812	5.010596358	5.045547814	5.669145851	5.454472036	4.607797819	4.355685851	4.352144091	4.857378917	4.682168747	4.758132585
8.451120425	8.532807853	8.631220718	8.558416886	8.431810972	8.86772044	8.962248237	8.921114945	8.967863152	8.901907708	8.753377225	8.681853315
3.402263759	3.436421725	3.556319048	3.640100298	3.449973326	3.37467228	2.956393118	3.200694235	3.009979512	3.035291348	2.986037698	2.835325858
3.138794814	3.343181806	3.405985554	3.161768393	3.307610672	3.17856168	3.298511693	3.184529451	3.172812309	3.365576367	3.234055199	3.185013359
4.453787524	4.464877338	4.591188702	4.843330666	4.905278686	4.220740105	4.38710056	4.423847055	4.389986619	4.363984029	4.3092999	4.284765813
0.124371415	0.14564746	0.137466669	0.184113954	0.143979782	0.10680404	0.110378479	0.019945249	0.068051918	0.092039069	0.05928231	0.064524892
0	0	0.026880494	0.105644558	0	0	0	0	0	0	0	0
0	0	0.064728505	0	0	0.07520798	0	0.157325752	0.093074824	0	0	0.088156119
5.116572695	5.313205938	5.564061058	4.732616533	4.16347458	5.108424092	4.570547936	4.836176625	4.705076627	5.779049553	5.337033109	5.260484896
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.109366043	0.015079887	0	0	0	0	0	0	0
0	0	0	0.011832228	0	0	0	0	0	0	0	0
0.167834465	0.204939488	0.369748992	0.075271245	0.147228537	0.387095595	0.316632353	0.222239488	0.054539697	0.130610938	0.138261395	0.241603477
2.716036096	2.466044966	2.389952213	2.361136691	2.277499801	2.458804566	1.945682608	2.078469794	2.094482692	1.814410966	1.982641354	2.024252295
0.007017845	0	0	0.048454527	0.040499151	0	0.018510265	0.007603561	0	0.209123926	0.099729059	0.150520684
6.883022013	6.809928866	7.037898319	7.127365019	7.258283356	6.697676532	6.528185278	6.658240051	6.617523299	6.754112513	6.58384849	6.493568883
7.178714641	6.928334788	6.890957334	7.08648657	7.793759356	5.921610087	6.76576015	6.630386541	6.613387258	6.710806434	6.899514025	6.893799031
5.922614133	5.704783453	5.608211938	5.359528198	5.390478533	5.746742716	5.590060024	5.506881173	5.604083188	5.551214527	5.605835055	5.608415996
1.108979357	1.127996384	1.319178585	0.958255458	1.194534672	0.91294642	0.959417783	0.730664299	0.961724813	0.710596852	0.951055824	0.962856222
0.020399932	0	0	0.128096188	0	0	0	0	0	0	0	0
1.104128628	1.132642643	1.051030966	0.893890261	0.855703521	0.796485623	0.688606501	0.671384869	0.739998412	0.530234585	0.579688961	0.641940867
0.027656854	0	0	0.266694205	0.016194913	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.062624495	0	0	0.072312052	0.095871908	0.102056743	0.018649413	0.089143671	0	0	0.067957369	0.098023187
6.056655054	6.345447828	6.222250077	6.085668966	5.759360929	6.609265925	6.849323776	6.701216345	6.686822646	6.60715718	6.745654158	6.733530599
0	0	0	0	0	0	0	0	0	0	0	0
0.523908161	0.514274793	0.398792525	2.456769359	1.892927201	2.358849143	4.517055177	4.836459429	5.006526934	3.958703502	4.497599593	4.485104761
0	0.017967931	0.004720759	0.992408074	0.92510543	0.21209739	0	0	0	0	0	0
0.015274183	0.007034485	0.011757218	1.1090128	0.764943969	1.713247102	2.387095044	2.388222607	2.508137041	2.176980134	2.297003546	2.342864755
4.265399388	4.1545022	4.017280568	4.199813663	4.337803844	4.211666399	4.36208409	4.450511854	4.342824941	4.407971305	4.505967126	4.529983319
0.194459028	0.419585273	0.37312031	0.370694381	0.257932682	0.458464951	0.444991398	0.391698443	0.554846181	0.135934986	0.349925714	0.600098447
0.085753406	0.047866535	0.033541408	0.192702965	0.120837491	0.112698265	0.017229961	0.010596752	0.060213578	0.116648077	0.100482271	0.057099061
0.147646653	0.28804075	0.110389571	0.155727217	0.15914347	1.415407143	0.205433804	0.278240543	0.272151025	0.447939891	0.451597801	0.55116456
5.888170927	5.764940573	5.692937653	5.500292177	5.395193075	5.811000845	5.594873955	5.622189491	5.500065861	5.113737999	5.577344228	5.473124496
0.106177437	0.13868998	0.127343523	0.146176851	0.050455029	0.085225847	0.019334132	0.069824918	0.131688646	0.087944926	0	0.051304438
0.895024915	1.254140484	1.226083057	0.738752275	0.927325329	0.632737248	0.753216856	0.526925158	0.734505434	0.67073068	0.733609447	0.387677958
2.008321943	2.157088996	1.889309989	1.699587166	1.88821526	1.338241838	1.566191678	1.496523707	1.502885574	1.402678524	1.661982127	1.734087434
2.343430564	2.179335878	2.202220229	1.925520972	2.03422276	2.117099891	1.923308943	2.009662481	2.060455571	1.727624263	1.788243021	1.795255764
3.017725973	3.068553877	3.162564542	3.955675478	4.068765382	3.879774371	3.797521464	3.78054108	3.762253129	3.805808349	3.705303381	3.727659113
0.014418142	0.004527495	0.007478084	0.144015035	0.030066091	0.008605151	0.008501346	0.009368916	0.006040381	0	0.014078555	0.020444311
0.039502006	0.006395223	0.006688589	0.253199046	0.010173536	0.015350552	0.033833576	0.041422852	0	0.023809752	0.037457008	0.027355505
0.010683708	0	0	0.125846269	0.006248769	0.00532319	0.009434032	0	0	0	0	0
0.0880736	0.041097444	0.084665852	0.243181602	0.091271142	0.039614159	0.061048965	0	0.012585206	0.02066377	0.024475714	0.058657991
0	0	0	0.055664766	0	0	0	0	0	0	0	0
3.515699838	3.514071749	3.359688426	3.373493703	3.615498694	3.034296724	2.866686464	3.065879015	2.914520515	2.554930147	2.888119773	2.895847407
0.468006645	0.724399688	0.809055475	0.685901586	0.900355605	0.710029001	0.616569427	0.538646424	0.368219658	0.350557217	0.512045811	0.36640671
4.039691146	4.352786769	4.153481099	4.348607777	4.229464873	4.158062294	4.123037073	4.07175409	4.011942834	3.9319572	4.126659049	4.09259648
0.185931227	0.127411807	0.103359322	0.163874814	0.111356149	0.083915768	0.03248316	0.116105341	0.075648179	0.086824927	0.059437794	0.085681762
5.338731035	5.404194676	5.283073532	5.162620933	5.287206309	4.894778968	5.24376808	5.27117913	5.202452985	5.37002126	5.295058086	5.246655103
0.008213527	0.006789437	0	0.042648679	0.009584907	0	0.176635535	0.052612321	0.109359088	0.090635045	0.103732615	0.250053238
0	0	0	0	0	0	0	0	0	0	0	0
0.877438798	0.803799867	0.827667839	0.522564019	0.623501695	0.474925036	0.262019353	0.285363155	0.264022314	0.364963448	0.394702904	0.515801249
0.012225747	0	0	0	0	0	0.014239544	0	0	0.037476548	0.039499338	0.098512132
0.021027944	0.01739603	0.009122745	0.072285157	0.012307656	0	0	0.011428054	0	0.010879786	0	0.012511694
0.02532581	0	0	0.043881443	0	0	0.022395939	0	0	0	0.0206824	0
0.293013739	0.376434868	0.215129367	0.365484264	0.225828947	0.303894114	0.140599371	0.151775707	0.233716301	0.16708298	0.284439509	0.091126501
0.01511929	0	0	0.052178393	0	0	0	0	0	0	0.012339969	0
0	0	0	0.047596738	0	0	0	0	0	0	0	0
0	0.009752303	0.020322264	0.080580172	0.054247246	0	0.010419199	0	0.014758477	0.012158439	0.019187078	0.027831492
0	0	0	0.057657243	0	0.016653346	0	0	0	0	0.027183924	0.019810068
0	0	0.017435798	0.069351451	0.011797729	0	0	0	0	0	0	0
0.024996608	0	0.021592154	0.204647825	0.057561178	0	0	0.027023934	0	0	0.020413303	0
0.009130257	0	0	0.123696652	0.097587471	0	0	0.029777681	0	0	0	0
0.012043759	0.014915978	0.005216504	0.269685504	0.197724511	0.058942624	0.010635476	0	0.00755636	0.006226331	0.019592329	0.045746156
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.018076072	0	0	0	0	0	0	0	0
1.274458481	1.012404193	1.286898886	3.99705751	4.0739573	2.581577818	3.394795355	3.874678949	3.732714206	3.349310071	3.250797897	3.17013017
0.017800218	0.01171529	0.014837158	3.808693946	3.033280267	3.973308195	4.417906509	4.559797696	4.599954486	2.960224403	3.146808346	3.189955779
0.250299479	0.273222248	0.305654231	0.051955744	0.166680743	0.24953636	0.176578094	0.184695426	0.275728215	0.306297242	0.249493885	0.231998807
0.30930543	0.125128013	0.158373223	0.24069045	0.097725399	0.020913198	0.024109289	0	0	0.037081632	0.042523874	0
0	0.004812269	0	0.098838587	0.046970691	0	0	0	0	0	0	0.00691025
5.945464906	5.825388781	5.84245092	5.865409131	6.178075205	5.400271498	5.067569884	4.812472554	5.026237918	4.624832002	4.974235604	4.932708462
6.119955792	6.106878009	6.203892184	6.370764116	6.330812929	6.425101742	6.472824036	6.362341885	6.408287277	6.348175753	6.309390858	6.290584752
3.705137467	3.590218751	3.51424853	3.213560365	3.503030646	3.022987373	2.975501794	2.853925805	3.008022481	2.802422789	3.135679329	3.153628636
0.081410806	0.017187906	0	0.036096051	0.024193988	0.020703164	0	0	0	0	0.033746059	0.024603934
0.374623319	0.212133508	0.104659251	0.278493914	0.314671006	0.143074671	0.299963188	0.079439419	0.149395953	0.123874343	0.244725127	0.114560926
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.166250109	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.235549392	0	0	0	0	0	0	0	0
0	0	0	0.167555755	0	0	0	0	0	0	0	0
0	0	0	0.083511988	0	0	0	0	0	0	0	0
0	0	0	0.079472325	0	0	0	0	0	0	0	0
0	0	0	0.154794459	0.053632698	0	0	0	0	0	0	0
0.046324535	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.154794459	0	0	0	0	0	0	0	0
0.046324535	0	0	0	0.053632698	0	0	0	0	0	0	0
0	0	0	0.083839813	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.076438558	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
4.130008304	3.865364587	3.981925699	3.662638471	3.763007818	4.014997935	3.868667013	3.896901498	3.928294514	3.987248093	3.910924497	3.951000228
4.750906588	4.89085522	4.64236656	4.77115137	4.887788441	4.605802468	4.473241415	4.727277904	4.527752226	4.705181712	4.697184436	4.729449445
2.205839767	2.401723294	2.272527895	2.341476303	2.389429143	2.160161864	2.115459461	2.136030567	2.311072917	2.087764927	2.241831033	2.287708686
0	0	0	0.083949661	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
1.086960356	1.118047363	1.347784695	1.342537679	1.405338916	1.624049411	1.99321422	2.043967368	2.373433844	1.40421648	1.445753184	1.597659885
5.301331567	5.14657784	5.123061912	4.931399406	5.012425648	4.716859236	4.751645814	4.76257206	4.741380692	4.527652152	4.632524155	4.64008294
0.028108972	0.008272713	0.007161393	0.069320926	0.081667265	0	0	0	0	0.010317916	0	0.023633775
6.443187241	6.229397576	6.295912164	5.975868598	5.770599148	6.026348593	6.435756924	6.482678905	6.468988896	6.592708179	6.447736218	6.454911204
3.902758576	3.761966031	3.636844995	3.561155032	3.73714592	4.252438367	3.607626221	4.072577473	3.748085482	3.775040003	3.973344935	4.054787712
0.02301499	0	0.006668829	0.129417552	0.017945846	0	0	0	0	0	0.006292106	0.009149166
0.018550145	0.015337705	0	0.154470443	0	0	0.016394907	0	0	0	0	0
0.020949599	0	0	0.106726734	0.012261724	0	0.009285106	0	0	0	0	0.012464982
0	0	0	0.240187306	0.057023206	0	0.021893999	0	0	0	0.020219271	0
5.045158982	5.084136568	5.062652779	5.28743905	5.112003635	5.395515285	4.829859705	4.840478341	4.794176697	5.109899589	5.010166653	4.887598378
3.61702807	3.661498793	3.54874486	3.197310281	2.848309457	3.832707767	3.953572559	3.740269187	3.855770487	3.633663697	3.93975315	3.947750304
3.575046037	3.449900715	3.440928286	2.893447644	3.354096662	2.905191062	3.324053062	3.168566626	3.257764969	3.030297229	3.194425932	3.17280751
3.33002195	3.13325937	3.187553987	3.205946086	2.957246014	2.935090069	2.653034787	2.748587893	2.707803055	2.766908895	2.751515138	2.802007051
4.944188468	4.899997307	4.881326907	4.466659745	4.45995614	4.616263585	4.823657661	4.800040496	4.806133267	4.787030151	4.837791902	4.805808349
5.377762337	5.444547809	5.27306078	5.595109754	5.791027406	5.955303503	5.378470006	5.901984313	5.570842378	5.630492841	5.790177742	5.890179142
4.999945898	4.982820213	5.107265208	5.095692389	5.022611941	5.204242466	5.349595281	5.179833471	5.226138561	4.80019067	5.087467084	5.13029255
5.700001294	5.560507094	5.631078083	5.702632612	5.491923626	5.722990545	5.783289011	5.780373097	5.705845234	5.819101007	5.656273256	5.573089692
4.146581913	4.168505653	4.277836008	4.488277197	4.48302248	4.179885211	4.46385783	4.412998252	4.351486992	4.378150904	4.509303132	4.516891343
5.298826913	5.560552948	5.537479344	5.051881045	4.915989294	5.438402647	5.589607706	5.638001411	5.356936089	4.858607685	5.826141679	5.80066698
3.382217637	3.348875426	3.467618591	2.886325776	2.90045531	3.375352271	3.46252354	3.335101608	3.480975953	3.311562694	3.198087061	3.163250748
3.526356821	3.659593522	3.655844093	3.514059121	3.616416514	3.476303912	4.066537002	4.518598082	4.490711313	4.231655124	4.034699937	4.107034994
3.4747605	3.229955471	3.348787631	3.228994112	3.341460647	3.546128934	3.392932841	3.359899224	3.546919148	3.190671745	3.23486149	3.334160637
7.087176395	7.460750753	7.541352211	6.947841457	6.644780661	8.022073695	7.802012222	7.672976855	7.862290201	7.706578899	7.813313041	7.857869058
5.109648902	5.07916901	5.0532808	4.633001012	4.714064139	4.795870825	4.867041463	4.847345543	4.887876154	4.855132593	4.870838142	4.869397667
2.756641181	2.822385491	2.70838591	2.643232811	2.519403516	2.692822189	2.566625217	2.483949885	2.544220761	2.264743588	2.680477396	2.621085989
3.841620954	3.813175773	3.609057554	3.535629979	3.77974299	3.645471104	3.558304375	3.418930674	3.535343816	3.253890966	3.659525023	3.714674141
2.301189607	2.624723237	2.368349306	2.464372902	2.726382212	3.334109137	3.084067667	2.977884355	3.028708818	3.175850308	3.020447085	3.106738592
3.907246417	3.941519524	3.913281983	3.795289017	3.775187533	3.945373602	3.948227044	3.972223932	3.977234123	4.072937555	3.963779277	3.972876425
4.532142379	4.606104612	4.556766598	4.433573758	4.121703419	4.882638159	4.910440064	4.987425471	4.844656811	4.874019845	4.736177307	4.769099947
5.457758434	5.170473923	5.191124375	4.984981185	4.882564799	4.898556647	4.917145288	4.957408545	4.897792224	5.108934208	4.973239304	4.974327394
4.053424176	3.837368067	3.957673201	3.673217192	3.607294801	3.839012256	3.54675867	3.621489278	3.679817862	3.722935917	3.65497393	3.622754687
4.396460933	4.515977314	4.549256385	4.631162501	4.387514192	4.518075569	4.473845345	4.312338439	4.236668639	4.830640695	4.558537043	4.480562421
0	0	0	0.038503187	0	0.022101161	0	0	0	0	0.018117104	0
4.578558371	4.458690408	4.539438015	4.579240501	4.704246735	4.260003067	4.197338592	4.343564165	4.31764415	4.350221411	4.315950183	4.261643639
6.44903306	6.531883587	6.564462008	6.445076113	6.315136879	6.448208833	6.829519792	6.843669853	6.803059091	6.813883779	6.673909705	6.623552321
0.227885215	0.178769448	0.235513856	0.238067778	0.092893029	0.398351465	0.43572246	0.33272168	0.409801486	0.358377131	0.375910209	0.360717111
1.61045912	1.761336341	1.740543366	1.026736332	1.365014978	1.377795647	0.806876692	1.173357734	0.970917691	1.483648125	1.340858468	1.379731849
5.142147912	5.108804605	5.255799061	4.440453944	4.535455799	4.563249669	4.357207124	4.475506472	4.403281358	4.590817563	4.333008613	4.335911953
1.274374985	1.05222111	0.874114696	1.045946149	0.990126389	0.898492413	0.762544422	0.855953032	0.953599749	0.903551223	0.863518264	0.951225957
6.935106103	6.880293702	6.835216697	5.558230893	5.297679326	6.567410067	7.521820262	7.328603127	7.443474045	7.053893309	7.192470366	7.150691674
0.496988915	0.395088033	0.566276447	0.268009128	0.308999187	0.08217732	0.176129975	0.13118434	0.102192766	0.345816462	0.364448047	0.502659537
0.018520947	0.030518726	0.023979464	0.140079712	0	0.247067107	0.43758677	0.38029059	0.474337394	0.21442948	0.137879887	0.147358804
0.0841677	0.035310565	0.1420461	0.2097977	0	0	0	0.090698857	0.153906483	0	0.034903931	0.050347337
7.451969358	7.44227174	7.525481658	7.430611448	7.570440161	7.377869897	7.560898336	7.572844205	7.480063118	7.598938322	7.35160183	7.282421271
4.389910925	4.517458381	4.563206952	4.076268338	3.891360856	4.962044593	4.730270405	4.599413018	4.776483041	4.826995844	4.66353818	4.672855258
0.00975825	0.004039167	0.004225404	0.050576225	0.153580971	0	1.421829205	1.637596336	1.775092694	1.768552761	2.06820646	2.011882023
0.012590798	0.002610775	0.005457579	0.080810315	0.011038913	0	0.013883998	0.010245277	0	0.013000867	0.007713386	0.007488705
2.698369631	2.546538911	2.435839249	2.956961771	2.837202536	2.573413308	2.354342135	2.240326543	2.34285338	1.757065929	2.297170869	2.116694117
2.602654034	2.672348396	2.572904217	2.133780505	2.297255992	2.363630872	2.388007639	2.38084856	2.571230221	2.706300675	2.614193915	2.695993813
4.408032466	4.472221303	4.488765634	4.695197662	4.745920326	4.333251974	4.103002389	4.216175457	4.186310383	4.233903395	4.180911663	4.210599268
4.323593446	4.4971908	4.457679648	4.384775118	4.631575788	4.129670432	4.349542206	4.325278468	4.344473459	4.295987445	4.49575911	4.548923606
5.345098267	5.263886997	5.199228672	5.048654702	5.115811496	4.782754519	4.597727811	4.719024593	4.713629836	4.638913716	4.743159475	4.732801021
3.598079306	3.67067041	3.5429885	3.677801374	3.974749554	3.658508562	3.778303211	3.697017585	3.747215512	3.530744975	3.812652241	3.808158485
5.916803841	5.703997674	5.816968269	6.019386124	6.159699817	5.803172779	5.698943534	5.905926072	5.846370453	5.674508673	5.623840531	5.66365772
5.247035044	4.959844328	5.103069551	6.029192241	6.273405856	5.35442395	5.834144866	6.074214265	5.951065525	5.393151884	5.472010043	5.475749641
5.525999931	5.469934803	5.467993477	5.363192108	5.712972637	5.266250583	5.669171368	5.644349507	5.679187308	5.212958363	5.33471128	5.225498598
3.730835562	3.626918009	3.629298328	3.502050489	3.782135937	3.249665294	3.190488441	3.440079143	3.394536092	3.002761919	2.931800283	2.827416639
5.580624896	5.595652839	5.55131298	5.865463571	6.266235588	4.986693075	5.714907631	5.967673555	5.833413845	5.65735704	5.635008477	5.663330386
2.936702005	2.689695009	2.899833009	2.790269509	2.600750255	2.788510322	2.919132197	3.011255885	2.893637908	2.865639748	2.954108815	2.910515858
6.674234648	6.749252673	6.923481999	6.461630053	6.444854215	6.949196397	6.989525067	6.786073552	6.905988629	6.602661753	6.9536261	6.950421754
0	0	0	0	0	0	0	0	0	0	0	0
5.940488619	5.961155627	5.938196385	5.54491808	5.348898081	6.407976402	6.590431358	6.667139934	6.576909062	6.993810202	6.826701011	6.859733551
5.467074019	5.308790427	5.362045504	5.265511909	4.82452348	5.690995287	5.2980534	5.303536017	5.344430849	5.298086402	5.156505834	5.213417276
2.736407885	2.827209306	2.736548595	2.372932602	2.293273359	2.78263921	2.639887364	2.794056058	2.818050887	2.715328918	2.785816259	2.764407731
0.166521359	0.012100042	0.086300613	0.21463712	0.177355271	0.085279836	0.025745498	0	0.036374901	0.059380476	0.023790452	0.068143985
0.065064625	0.010954756	0	0.090225281	0	0	0	0	0	0.013653115	0	0
2.227568583	1.931762469	2.066750525	1.760084656	1.686245021	1.795966385	1.356064911	1.195442095	1.405894362	1.091076929	1.100849851	1.178415078
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.097638706	0	0	0	0	0	0	0	0
0.118219237	0.144777324	0.051997076	0.102809413	0	0.118131109	0	0.064935676	0.074864627	0	0.097085398	0.138505193
0.256734125	0.25419008	0.487494582	0.182612216	0.183276884	0.055066097	0.048874653	0.059387399	0.068483988	0	0.04510043	0
0	0	0	0.087623599	0	0	0	0	0	0	0	0
0	0	0	0.097194377	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.096753959	0	0	0	0	0	0	0	0
0	0.047988785	0	0.191634657	0	0	0	0	0	0	0	0
0	0	0	0.088715439	0	0	0	0	0	0	0	0
0	0	0	0.101828889	0	0	0	0	0	0	0	0
0	0	0	0.247079263	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.098996601	0.131052473	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0.239526357	0.083469915	0.283970355	0.322473907	0.417009397	0.100479714	0.132034274	0.055169827	0.124575093	0.052324488	0.12212734	0.227325825
0	0	0	0.18825152	0	0	0	0	0	0	0	0
0	0	0	0	0.065173017	0	0	0	0	0	0	0
0	0	0	0.097638706	0	0	0	0	0	0	0	0
0	0.044786759	0	0	0	0	0	0	0	0	0	0
0	0	0	0.095885138	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.178786017	0	0	0	0	0	0	0	0
0	0	0	0.089835057	0	0	0	0	0	0	0	0
0	0.200263277	0.08699377	0.322473907	0.274378563	0.051114378	0.045367339	0	0	0.052324488	0.234718352	0.060276813
0.051626439	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0.095885138	0	0	0	0	0	0	0	0
0	0	0	0.104828166	0.13871881	0	0	0	0	0	0	0
0	0	0	0.340545179	0	0	0	0	0	0	0	0
3.956038061	3.936543719	3.949039943	3.736821317	3.520309092	3.955433705	4.110471826	3.978268861	4.028038652	4.140140588	4.108281896	3.989702166
0	0	0	0.08941259	0.020374043	0	0	0	0	0	0	0
2.285633032	2.328440128	2.540143851	2.45142478	2.497103916	2.52137493	2.595317463	2.424782379	2.569165379	2.357197269	2.380383138	2.360810923
4.693944087	4.699290653	4.787667531	4.521804562	4.700484108	4.740841233	4.677271438	4.605393583	4.729590836	4.670404154	4.546987036	4.621559608
2.556223389	2.295840551	2.562215555	2.730035582	2.635833314	2.076559095	1.866959396	2.214012868	2.389371319	2.271515319	2.015957794	2.065406871
6.442348054	6.481460409	6.434734966	6.84446098	6.966084334	6.186801616	6.359981427	6.456216403	6.411631314	6.656314735	6.537543019	6.571701077
1.047182382	1.16092664	1.012382738	1.735938029	1.293782456	0.785636755	0.767077605	1.039054146	0.888435051	1.204409945	1.13915512	1.107641006
5.366822262	5.362017441	5.401207207	5.178089152	5.175416814	5.008733377	4.511822218	4.53842021	4.495317813	4.482106098	4.409214407	4.520786805
0	0	0	0	0	0	0	0	0	0	0	0
4.284773215	4.084387474	4.065468914	3.845309389	3.800806736	4.230956142	4.080325089	4.212686057	4.213292839	4.423268893	4.378338212	4.486965311
